chunk_id,article_url,article_title,section_category,chunk_index,total_chunks_in_article,word_count,estimated_tokens,chunk_type,has_code,has_list,heading_breadcrumb
halo_b20339ab_000_2feba7cd30c6,https://usehalo.com/guide/sage-50-canada-integration/,Sage 50 Canada Integration,Accounting,0,5,90,121,structural_h2,False,False,Sage 50 Canada Integration
halo_b20339ab_001_22bd8b674a0c,https://usehalo.com/guide/sage-50-canada-integration/,Sage 50 Canada Integration,Accounting,1,5,206,278,structural_h2,False,False,Sage 50 Canada Integration > Section 1
halo_b20339ab_002_1f9a35f56518,https://usehalo.com/guide/sage-50-canada-integration/,Sage 50 Canada Integration,Accounting,2,5,206,278,structural_h2,False,False,Sage 50 Canada Integration > Section 2
halo_b20339ab_003_57ae9cbe7c70,https://usehalo.com/guide/sage-50-canada-integration/,Sage 50 Canada Integration,Accounting,3,5,206,278,structural_h2,False,False,Sage 50 Canada Integration > Section 3
halo_b20339ab_004_dad60e0673b2,https://usehalo.com/guide/sage-50-canada-integration/,Sage 50 Canada Integration,Accounting,4,5,206,278,structural_h2,False,False,Sage 50 Canada Integration > Section 4
halo_305499a0_000_9292a4074435,https://usehalo.com/guide/microsoft-power-automate-integration/,Microsoft Power Automate Integration,Integrations,0,7,99,133,structural_h2,False,False,Microsoft Power Automate Integration
halo_305499a0_001_e555e93bcb5e,https://usehalo.com/guide/microsoft-power-automate-integration/,Microsoft Power Automate Integration,Integrations,1,7,153,206,structural_h2,False,False,Microsoft Power Automate Integration > Section 1
halo_305499a0_002_413de414de9c,https://usehalo.com/guide/microsoft-power-automate-integration/,Microsoft Power Automate Integration,Integrations,2,7,153,206,structural_h2,False,False,Microsoft Power Automate Integration > Section 2
halo_305499a0_003_9afa28bc5fe3,https://usehalo.com/guide/microsoft-power-automate-integration/,Microsoft Power Automate Integration,Integrations,3,7,153,206,structural_h2,False,False,Microsoft Power Automate Integration > Section 3
halo_305499a0_004_563b0f38c6a6,https://usehalo.com/guide/microsoft-power-automate-integration/,Microsoft Power Automate Integration,Integrations,4,7,153,206,structural_h2,False,False,Microsoft Power Automate Integration > Section 4
halo_305499a0_005_c0315d99589d,https://usehalo.com/guide/microsoft-power-automate-integration/,Microsoft Power Automate Integration,Integrations,5,7,153,206,structural_h2,False,False,Microsoft Power Automate Integration > Section 5
halo_305499a0_006_803962bb696e,https://usehalo.com/guide/microsoft-power-automate-integration/,Microsoft Power Automate Integration,Integrations,6,7,153,206,structural_h2,False,False,Microsoft Power Automate Integration > Section 6
halo_5c9e6832_000_c777a465b624,https://usehalo.com/guide/powershell-integration/,PowerShell Integration,Integrations,0,4,79,106,structural_h2,False,False,PowerShell Integration
halo_5c9e6832_001_852d7eb3e1d9,https://usehalo.com/guide/powershell-integration/,PowerShell Integration,Integrations,1,4,236,318,structural_h2,False,False,PowerShell Integration > Section 1
halo_5c9e6832_002_317efc536649,https://usehalo.com/guide/powershell-integration/,PowerShell Integration,Integrations,2,4,236,318,structural_h2,False,False,PowerShell Integration > Section 2
halo_5c9e6832_003_e0a2123f7cf7,https://usehalo.com/guide/powershell-integration/,PowerShell Integration,Integrations,3,4,236,318,structural_h2,False,False,PowerShell Integration > Section 3
halo_6e1d9266_000_275fa2cf6fdb,https://usehalo.com/guide/incoming-webhook-service/,Incoming Webhook Service,Integrations,0,4,59,79,structural_h2,False,False,Incoming Webhook Service
halo_6e1d9266_001_e03530a89a5e,https://usehalo.com/guide/incoming-webhook-service/,Incoming Webhook Service,Integrations,1,4,176,237,structural_h2,False,False,Incoming Webhook Service > Section 1
halo_6e1d9266_002_d5a20e5454b1,https://usehalo.com/guide/incoming-webhook-service/,Incoming Webhook Service,Integrations,2,4,176,237,structural_h2,False,False,Incoming Webhook Service > Section 2
halo_6e1d9266_003_6253a16d3135,https://usehalo.com/guide/incoming-webhook-service/,Incoming Webhook Service,Integrations,3,4,176,237,structural_h2,False,False,Incoming Webhook Service > Section 3
halo_058b3255_000_8f0161bb8468,https://usehalo.com/guide/menu-buttons-for-self-service-portal/,Menu Buttons for Self-Service Portal,Portal Customisation,0,3,74,99,structural_h2,False,False,Menu Buttons for Self-Service Portal
halo_058b3255_001_4f7086dd08e6,https://usehalo.com/guide/menu-buttons-for-self-service-portal/,Menu Buttons for Self-Service Portal,Portal Customisation,1,3,360,486,fixed_window,False,False,Menu Buttons for Self-Service Portal > Section 1 > (part 1)
halo_058b3255_002_f020fcd8d571,https://usehalo.com/guide/menu-buttons-for-self-service-portal/,Menu Buttons for Self-Service Portal,Portal Customisation,2,3,331,446,fixed_window,False,False,Menu Buttons for Self-Service Portal > Section 1 > (part 2)
halo_80a352a9_000_8f6a519a986b,https://usehalo.com/guide/google-analytics-on-portal/,Google Analytics on Portal,Portal Customisation,0,7,92,124,structural_h2,False,False,Google Analytics on Portal
halo_80a352a9_001_00e7b569a9e9,https://usehalo.com/guide/google-analytics-on-portal/,Google Analytics on Portal,Portal Customisation,1,7,134,180,structural_h2,False,False,Google Analytics on Portal > Section 1
halo_80a352a9_002_dbae2c78a15d,https://usehalo.com/guide/google-analytics-on-portal/,Google Analytics on Portal,Portal Customisation,2,7,134,180,structural_h2,False,False,Google Analytics on Portal > Section 2
halo_80a352a9_003_be77035e1123,https://usehalo.com/guide/google-analytics-on-portal/,Google Analytics on Portal,Portal Customisation,3,7,134,180,structural_h2,False,False,Google Analytics on Portal > Section 3
halo_80a352a9_004_2e4bb6414a5c,https://usehalo.com/guide/google-analytics-on-portal/,Google Analytics on Portal,Portal Customisation,4,7,134,180,structural_h2,False,False,Google Analytics on Portal > Section 4
halo_80a352a9_005_9a31867b0432,https://usehalo.com/guide/google-analytics-on-portal/,Google Analytics on Portal,Portal Customisation,5,7,134,180,structural_h2,False,False,Google Analytics on Portal > Section 5
halo_80a352a9_006_ab91a38b743c,https://usehalo.com/guide/google-analytics-on-portal/,Google Analytics on Portal,Portal Customisation,6,7,134,180,structural_h2,False,False,Google Analytics on Portal > Section 6
halo_e4178a23_000_67460f92564d,https://usehalo.com/guide/portal-css-customisation/,Portal CSS Customisation,Portal Customisation,0,3,82,110,structural_h2,False,False,Portal CSS Customisation
halo_e4178a23_001_848e7f092ca6,https://usehalo.com/guide/portal-css-customisation/,Portal CSS Customisation,Portal Customisation,1,3,362,488,structural_h2,False,False,Portal CSS Customisation > Section 1
halo_e4178a23_002_fd2383c5f7d2,https://usehalo.com/guide/portal-css-customisation/,Portal CSS Customisation,Portal Customisation,2,3,362,488,structural_h2,False,False,Portal CSS Customisation > Section 2
halo_8c92f930_000_81f39314f538,https://usehalo.com/guide/ticket-lists-on-portal/,Ticket Lists on Portal,Portal Customisation,0,4,83,112,structural_h2,False,False,Ticket Lists on Portal
halo_8c92f930_001_4f7086dd08e6,https://usehalo.com/guide/ticket-lists-on-portal/,Ticket Lists on Portal,Portal Customisation,1,4,360,486,fixed_window,False,False,Ticket Lists on Portal > Section 1 > (part 1)
halo_8c92f930_002_7a622d33efc2,https://usehalo.com/guide/ticket-lists-on-portal/,Ticket Lists on Portal,Portal Customisation,2,4,361,487,fixed_window,False,False,Ticket Lists on Portal > Section 1 > (part 2)
halo_8c92f930_003_83a8ff0a36fb,https://usehalo.com/guide/ticket-lists-on-portal/,Ticket Lists on Portal,Portal Customisation,3,4,47,63,fixed_window,False,False,Ticket Lists on Portal > Section 1 > (part 3)
halo_d237ecbd_000_5e9a10027cfa,https://usehalo.com/guide/two-factor-authentication-2fa/,Two-Factor Authentication (2FA),Security,0,6,108,145,structural_h2,False,False,Two-Factor Authentication (2FA)
halo_d237ecbd_001_d441cdceca2a,https://usehalo.com/guide/two-factor-authentication-2fa/,Two-Factor Authentication (2FA),Security,1,6,184,248,structural_h2,False,False,Two-Factor Authentication (2FA) > Section 1
halo_d237ecbd_002_df67f5cdb3eb,https://usehalo.com/guide/two-factor-authentication-2fa/,Two-Factor Authentication (2FA),Security,2,6,184,248,structural_h2,False,False,Two-Factor Authentication (2FA) > Section 2
halo_d237ecbd_003_969f10e005a2,https://usehalo.com/guide/two-factor-authentication-2fa/,Two-Factor Authentication (2FA),Security,3,6,184,248,structural_h2,False,False,Two-Factor Authentication (2FA) > Section 3
halo_d237ecbd_004_9c819551fcb0,https://usehalo.com/guide/two-factor-authentication-2fa/,Two-Factor Authentication (2FA),Security,4,6,184,248,structural_h2,False,False,Two-Factor Authentication (2FA) > Section 4
halo_d237ecbd_005_c04cef19738d,https://usehalo.com/guide/two-factor-authentication-2fa/,Two-Factor Authentication (2FA),Security,5,6,184,248,structural_h2,False,False,Two-Factor Authentication (2FA) > Section 5
halo_56f5368c_000_5129ffdb30c5,https://usehalo.com/guide/ip-whitelisting-for-hosted-users/,IP Whitelisting for Hosted Users,Security,0,4,72,97,structural_h2,False,False,IP Whitelisting for Hosted Users
halo_56f5368c_001_f6675d1fa99e,https://usehalo.com/guide/ip-whitelisting-for-hosted-users/,IP Whitelisting for Hosted Users,Security,1,4,206,278,structural_h2,False,False,IP Whitelisting for Hosted Users > Section 1
halo_56f5368c_002_872b9fab5bea,https://usehalo.com/guide/ip-whitelisting-for-hosted-users/,IP Whitelisting for Hosted Users,Security,2,4,206,278,structural_h2,False,False,IP Whitelisting for Hosted Users > Section 2
halo_56f5368c_003_b2096b97ee99,https://usehalo.com/guide/ip-whitelisting-for-hosted-users/,IP Whitelisting for Hosted Users,Security,3,4,206,278,structural_h2,False,False,IP Whitelisting for Hosted Users > Section 3
halo_acd63375_000_69c322034860,https://usehalo.com/guide/redirect-http-to-https/,Redirect HTTP to HTTPS,Security,0,3,71,95,structural_h2,False,False,Redirect HTTP to HTTPS
halo_acd63375_001_817c0940fff2,https://usehalo.com/guide/redirect-http-to-https/,Redirect HTTP to HTTPS,Security,1,3,362,488,fixed_window,False,False,Redirect HTTP to HTTPS > Section 1 > (part 1)
halo_acd63375_002_59fa7bee3260,https://usehalo.com/guide/redirect-http-to-https/,Redirect HTTP to HTTPS,Security,2,3,301,406,fixed_window,False,False,Redirect HTTP to HTTPS > Section 1 > (part 2)
halo_ac6fead0_000_fe1088d51ac3,https://usehalo.com/guide/sso-for-entra-id/,SSO for Entra ID,Security,0,4,71,95,structural_h2,False,False,SSO for Entra ID
halo_ac6fead0_001_e773a800fe65,https://usehalo.com/guide/sso-for-entra-id/,SSO for Entra ID,Security,1,4,195,263,structural_h2,False,False,SSO for Entra ID > Section 1
halo_ac6fead0_002_9e99d428aa88,https://usehalo.com/guide/sso-for-entra-id/,SSO for Entra ID,Security,2,4,195,263,structural_h2,False,False,SSO for Entra ID > Section 2
halo_ac6fead0_003_8f60935ca3d8,https://usehalo.com/guide/sso-for-entra-id/,SSO for Entra ID,Security,3,4,195,263,structural_h2,False,False,SSO for Entra ID > Section 3
halo_7548780c_000_45c96bb5b064,https://usehalo.com/guide/sso-for-csp/,SSO for CSP,Security,0,4,70,94,structural_h2,False,False,SSO for CSP
halo_7548780c_001_e773a800fe65,https://usehalo.com/guide/sso-for-csp/,SSO for CSP,Security,1,4,195,263,structural_h2,False,False,SSO for CSP > Section 1
halo_7548780c_002_9e99d428aa88,https://usehalo.com/guide/sso-for-csp/,SSO for CSP,Security,2,4,195,263,structural_h2,False,False,SSO for CSP > Section 2
halo_7548780c_003_8f60935ca3d8,https://usehalo.com/guide/sso-for-csp/,SSO for CSP,Security,3,4,195,263,structural_h2,False,False,SSO for CSP > Section 3
halo_8bb83c4f_000_e4b18eb17045,"https://usehalo.com/guide/departments,-teams,-and-roles/","Departments, Teams, and Roles",Organisation,0,3,49,66,structural_h2,False,False,"Departments, Teams, and Roles"
halo_8bb83c4f_001_8a54ee706e93,"https://usehalo.com/guide/departments,-teams,-and-roles/","Departments, Teams, and Roles",Organisation,1,3,362,488,fixed_window,False,False,"Departments, Teams, and Roles > Section 1 > (part 1)"
halo_8bb83c4f_002_205cc7f62e80,"https://usehalo.com/guide/departments,-teams,-and-roles/","Departments, Teams, and Roles",Organisation,2,3,123,166,fixed_window,False,False,"Departments, Teams, and Roles > Section 1 > (part 2)"
halo_76ce38b4_000_abbd7ef75444,https://usehalo.com/guide/co-managed-it/,Co-Managed IT,Organisation,0,7,116,156,structural_h2,False,False,Co-Managed IT
halo_76ce38b4_001_3f4db79accb6,https://usehalo.com/guide/co-managed-it/,Co-Managed IT,Organisation,1,7,176,237,structural_h2,False,False,Co-Managed IT > Section 1
halo_76ce38b4_002_d375e7dc40a1,https://usehalo.com/guide/co-managed-it/,Co-Managed IT,Organisation,2,7,176,237,structural_h2,False,False,Co-Managed IT > Section 2
halo_76ce38b4_003_f49cd9f6bbcc,https://usehalo.com/guide/co-managed-it/,Co-Managed IT,Organisation,3,7,176,237,structural_h2,False,False,Co-Managed IT > Section 3
halo_76ce38b4_004_cbad94b0f4b4,https://usehalo.com/guide/co-managed-it/,Co-Managed IT,Organisation,4,7,176,237,structural_h2,False,False,Co-Managed IT > Section 4
halo_76ce38b4_005_37470d780b88,https://usehalo.com/guide/co-managed-it/,Co-Managed IT,Organisation,5,7,176,237,structural_h2,False,False,Co-Managed IT > Section 5
halo_76ce38b4_006_467bd74c1cd4,https://usehalo.com/guide/co-managed-it/,Co-Managed IT,Organisation,6,7,176,237,structural_h2,False,False,Co-Managed IT > Section 6
halo_9f3f7440_000_e9fddfdfb22e,https://usehalo.com/guide/organisational-structure/,Organisational Structure,Organisation,0,6,107,144,structural_h2,False,False,Organisational Structure
halo_9f3f7440_001_80438d15003e,https://usehalo.com/guide/organisational-structure/,Organisational Structure,Organisation,1,6,195,263,structural_h2,False,False,Organisational Structure > Section 1
halo_9f3f7440_002_6ef79d7be8e5,https://usehalo.com/guide/organisational-structure/,Organisational Structure,Organisation,2,6,195,263,structural_h2,False,False,Organisational Structure > Section 2
halo_9f3f7440_003_066663967a05,https://usehalo.com/guide/organisational-structure/,Organisational Structure,Organisation,3,6,195,263,structural_h2,False,False,Organisational Structure > Section 3
halo_9f3f7440_004_b51366312e4a,https://usehalo.com/guide/organisational-structure/,Organisational Structure,Organisation,4,6,195,263,structural_h2,False,False,Organisational Structure > Section 4
halo_9f3f7440_005_fc3d735ffa35,https://usehalo.com/guide/organisational-structure/,Organisational Structure,Organisation,5,6,195,263,structural_h2,False,False,Organisational Structure > Section 5
halo_a34cc93d_000_1df14fe46615,https://usehalo.com/guide/multi-tenancy/,Multi-Tenancy,Organisation,0,3,68,91,structural_h2,False,False,Multi-Tenancy
halo_a34cc93d_001_9246a2fcdb5d,https://usehalo.com/guide/multi-tenancy/,Multi-Tenancy,Organisation,1,3,295,398,structural_h2,False,False,Multi-Tenancy > Section 1
halo_a34cc93d_002_5e1b7edf8055,https://usehalo.com/guide/multi-tenancy/,Multi-Tenancy,Organisation,2,3,295,398,structural_h2,False,False,Multi-Tenancy > Section 2
halo_755f8364_000_4ffd9f8e4bab,https://usehalo.com/guide/automated-sow-generation/,Automated SoW Generation,Automation,0,5,89,120,structural_h2,False,False,Automated SoW Generation
halo_755f8364_001_471c6abbbdc7,https://usehalo.com/guide/automated-sow-generation/,Automated SoW Generation,Automation,1,5,359,484,fixed_window,False,False,Automated SoW Generation > Section 1 > (part 1)
halo_755f8364_002_2d353ab2806f,https://usehalo.com/guide/automated-sow-generation/,Automated SoW Generation,Automation,2,5,65,87,fixed_window,False,False,Automated SoW Generation > Section 1 > (part 2)
halo_755f8364_003_8fd80c9e39cb,https://usehalo.com/guide/automated-sow-generation/,Automated SoW Generation,Automation,3,5,359,484,fixed_window,False,False,Automated SoW Generation > Section 2 > (part 1)
halo_755f8364_004_2d353ab2806f,https://usehalo.com/guide/automated-sow-generation/,Automated SoW Generation,Automation,4,5,65,87,fixed_window,False,False,Automated SoW Generation > Section 2 > (part 2)
halo_85abd923_000_63fdce175bb9,https://usehalo.com/guide/ai-project-task-creation/,AI Project Task Creation,Automation,0,4,60,81,structural_h2,False,False,AI Project Task Creation
halo_85abd923_001_5fe1334879f7,https://usehalo.com/guide/ai-project-task-creation/,AI Project Task Creation,Automation,1,4,184,248,structural_h2,False,False,AI Project Task Creation > Section 1
halo_85abd923_002_ae9b9196739d,https://usehalo.com/guide/ai-project-task-creation/,AI Project Task Creation,Automation,2,4,184,248,structural_h2,False,False,AI Project Task Creation > Section 2
halo_85abd923_003_e41b34db6b6c,https://usehalo.com/guide/ai-project-task-creation/,AI Project Task Creation,Automation,3,4,184,248,structural_h2,False,False,AI Project Task Creation > Section 3
halo_3939155b_000_d4e96e49b3ac,https://usehalo.com/guide/runbook-level-variables/,Runbook Level Variables,Automation,0,3,80,108,structural_h2,False,False,Runbook Level Variables
halo_3939155b_001_5c11c29cf558,https://usehalo.com/guide/runbook-level-variables/,Runbook Level Variables,Automation,1,3,362,488,fixed_window,False,False,Runbook Level Variables > Section 1 > (part 1)
halo_3939155b_002_9111252f1a76,https://usehalo.com/guide/runbook-level-variables/,Runbook Level Variables,Automation,2,3,361,487,fixed_window,False,False,Runbook Level Variables > Section 1 > (part 2)
halo_2c13b4bd_000_cc25d026eed6,https://usehalo.com/guide/distribution-lists/,Distribution Lists,Automation,0,7,136,183,structural_h2,False,False,Distribution Lists
halo_2c13b4bd_001_010b7f5cc4ee,https://usehalo.com/guide/distribution-lists/,Distribution Lists,Automation,1,7,368,496,fixed_window,False,False,Distribution Lists > Section 1 > (part 1)
halo_2c13b4bd_002_02ee0c1c2aa5,https://usehalo.com/guide/distribution-lists/,Distribution Lists,Automation,2,7,73,98,fixed_window,False,False,Distribution Lists > Section 1 > (part 2)
halo_2c13b4bd_003_53e6f866f88e,https://usehalo.com/guide/distribution-lists/,Distribution Lists,Automation,3,7,368,496,fixed_window,False,False,Distribution Lists > Section 2 > (part 1)
halo_2c13b4bd_004_02ee0c1c2aa5,https://usehalo.com/guide/distribution-lists/,Distribution Lists,Automation,4,7,73,98,fixed_window,False,False,Distribution Lists > Section 2 > (part 2)
halo_2c13b4bd_005_e5e04563e6d5,https://usehalo.com/guide/distribution-lists/,Distribution Lists,Automation,5,7,368,496,fixed_window,False,False,Distribution Lists > Section 3 > (part 1)
halo_2c13b4bd_006_02ee0c1c2aa5,https://usehalo.com/guide/distribution-lists/,Distribution Lists,Automation,6,7,73,98,fixed_window,False,False,Distribution Lists > Section 3 > (part 2)
halo_f83dad69_000_ae2abb84c225,https://usehalo.com/guide/approval-processes/,Approval Processes,Automation,0,4,69,93,structural_h2,False,False,Approval Processes
halo_f83dad69_001_b875d3c4e62a,https://usehalo.com/guide/approval-processes/,Approval Processes,Automation,1,4,195,263,structural_h2,False,False,Approval Processes > Section 1
halo_f83dad69_002_b9aa1f7afd16,https://usehalo.com/guide/approval-processes/,Approval Processes,Automation,2,4,195,263,structural_h2,False,False,Approval Processes > Section 2
halo_f83dad69_003_6231691f4285,https://usehalo.com/guide/approval-processes/,Approval Processes,Automation,3,4,195,263,structural_h2,False,False,Approval Processes > Section 3
halo_2cb561d5_000_83405903084a,https://usehalo.com/guide/active-directory-integration-ldap/,Active Directory Integration (LDAP),HaloPSA Academy,0,3,62,83,structural_h2,False,False,Active Directory Integration (LDAP)
halo_2cb561d5_001_5488d5fbc696,https://usehalo.com/guide/active-directory-integration-ldap/,Active Directory Integration (LDAP),HaloPSA Academy,1,3,362,488,fixed_window,False,False,Active Directory Integration (LDAP) > Section 1 > (part 1)
halo_2cb561d5_002_b7569bfc519a,https://usehalo.com/guide/active-directory-integration-ldap/,Active Directory Integration (LDAP),HaloPSA Academy,2,3,159,214,fixed_window,False,False,Active Directory Integration (LDAP) > Section 1 > (part 2)
halo_18f2191f_000_cd526ade27e5,https://usehalo.com/guide/dashboards-guide/,Dashboards Guide,HaloPSA Academy,0,3,71,95,structural_h2,False,False,Dashboards Guide
halo_18f2191f_001_0deecbbe8651,https://usehalo.com/guide/dashboards-guide/,Dashboards Guide,HaloPSA Academy,1,3,360,486,fixed_window,False,False,Dashboards Guide > Section 1 > (part 1)
halo_18f2191f_002_888147c47cb9,https://usehalo.com/guide/dashboards-guide/,Dashboards Guide,HaloPSA Academy,2,3,277,373,fixed_window,False,False,Dashboards Guide > Section 1 > (part 2)
halo_d3727b59_000_a25f5eef0304,https://usehalo.com/guide/ticket-viewing-and-filtering/,Ticket Viewing and Filtering,HaloPSA Academy,0,5,92,124,structural_h2,False,False,Ticket Viewing and Filtering
halo_d3727b59_001_19330a2c9212,https://usehalo.com/guide/ticket-viewing-and-filtering/,Ticket Viewing and Filtering,HaloPSA Academy,1,5,199,268,structural_h2,False,False,Ticket Viewing and Filtering > Section 1
halo_d3727b59_002_950ab4e6631a,https://usehalo.com/guide/ticket-viewing-and-filtering/,Ticket Viewing and Filtering,HaloPSA Academy,2,5,199,268,structural_h2,False,False,Ticket Viewing and Filtering > Section 2
halo_d3727b59_003_a8984f81081d,https://usehalo.com/guide/ticket-viewing-and-filtering/,Ticket Viewing and Filtering,HaloPSA Academy,3,5,199,268,structural_h2,False,False,Ticket Viewing and Filtering > Section 3
halo_d3727b59_004_f5dbeaba0dcb,https://usehalo.com/guide/ticket-viewing-and-filtering/,Ticket Viewing and Filtering,HaloPSA Academy,4,5,199,268,structural_h2,False,False,Ticket Viewing and Filtering > Section 4
halo_13b00d06_000_b2dca77bb39c,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,0,7,110,148,structural_h2,False,False,Portal Ticket Logging
halo_13b00d06_001_a9a377b1b0de,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,1,7,166,224,structural_h2,False,False,Portal Ticket Logging > Section 1
halo_13b00d06_002_e5147dc91795,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,2,7,166,224,structural_h2,False,False,Portal Ticket Logging > Section 2
halo_13b00d06_003_cc9a667d936e,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,3,7,166,224,structural_h2,False,False,Portal Ticket Logging > Section 3
halo_13b00d06_004_7882699c0f96,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,4,7,166,224,structural_h2,False,False,Portal Ticket Logging > Section 4
halo_13b00d06_005_508ef6fdd126,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,5,7,166,224,structural_h2,False,False,Portal Ticket Logging > Section 5
halo_13b00d06_006_46764e30b1af,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,6,7,166,224,structural_h2,False,False,Portal Ticket Logging > Section 6
halo_5e4cd1d4_000_b830a331320d,https://usehalo.com/guide/user-details-self-update/,User Details Self-Update,HaloPSA Academy,0,6,82,110,structural_h2,False,False,User Details Self-Update
halo_5e4cd1d4_001_d34dde8db211,https://usehalo.com/guide/user-details-self-update/,User Details Self-Update,HaloPSA Academy,1,6,154,207,structural_h2,False,False,User Details Self-Update > Section 1
halo_5e4cd1d4_002_d6f6b76cdc35,https://usehalo.com/guide/user-details-self-update/,User Details Self-Update,HaloPSA Academy,2,6,154,207,structural_h2,False,False,User Details Self-Update > Section 2
halo_5e4cd1d4_003_d3f43a6acb63,https://usehalo.com/guide/user-details-self-update/,User Details Self-Update,HaloPSA Academy,3,6,154,207,structural_h2,False,False,User Details Self-Update > Section 3
halo_5e4cd1d4_004_9f8993df932d,https://usehalo.com/guide/user-details-self-update/,User Details Self-Update,HaloPSA Academy,4,6,154,207,structural_h2,False,False,User Details Self-Update > Section 4
halo_5e4cd1d4_005_18d0556272be,https://usehalo.com/guide/user-details-self-update/,User Details Self-Update,HaloPSA Academy,5,6,154,207,structural_h2,False,False,User Details Self-Update > Section 5
halo_f0261b97_000_8a210ebe0a00,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,0,7,90,121,structural_h2,False,False,Major Incidents
halo_f0261b97_001_5259575d1970,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,1,7,134,180,structural_h2,False,False,Major Incidents > Section 1
halo_f0261b97_002_96c68329a497,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,2,7,134,180,structural_h2,False,False,Major Incidents > Section 2
halo_f0261b97_003_b3433790e097,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,3,7,134,180,structural_h2,False,False,Major Incidents > Section 3
halo_f0261b97_004_14d7e1a905fe,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,4,7,134,180,structural_h2,False,False,Major Incidents > Section 4
halo_f0261b97_005_9f8a93fdb21f,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,5,7,134,180,structural_h2,False,False,Major Incidents > Section 5
halo_f0261b97_006_3217dea927d2,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,6,7,134,180,structural_h2,False,False,Major Incidents > Section 6
halo_92c82fdd_000_b09081a7ad1c,https://usehalo.com/guide/user-creation-methods/,User Creation Methods,Configuration,0,5,89,120,structural_h2,False,False,User Creation Methods
halo_92c82fdd_001_f02b59e01273,https://usehalo.com/guide/user-creation-methods/,User Creation Methods,Configuration,1,5,195,263,structural_h2,False,False,User Creation Methods > Section 1
halo_92c82fdd_002_90b9915d8111,https://usehalo.com/guide/user-creation-methods/,User Creation Methods,Configuration,2,5,195,263,structural_h2,False,False,User Creation Methods > Section 2
halo_92c82fdd_003_a6abb99e2721,https://usehalo.com/guide/user-creation-methods/,User Creation Methods,Configuration,3,5,195,263,structural_h2,False,False,User Creation Methods > Section 3
halo_92c82fdd_004_d5a098de828b,https://usehalo.com/guide/user-creation-methods/,User Creation Methods,Configuration,4,5,195,263,structural_h2,False,False,User Creation Methods > Section 4
halo_2702c12a_000_70c5b192a6b8,https://usehalo.com/guide/sql-imports-and-halo-integrator/,SQL Imports and Halo Integrator,Data Import,0,4,52,70,structural_h2,False,False,SQL Imports and Halo Integrator
halo_2702c12a_001_693d30d40139,https://usehalo.com/guide/sql-imports-and-halo-integrator/,SQL Imports and Halo Integrator,Data Import,1,4,166,224,structural_h2,False,False,SQL Imports and Halo Integrator > Section 1
halo_2702c12a_002_18a9c95ebc44,https://usehalo.com/guide/sql-imports-and-halo-integrator/,SQL Imports and Halo Integrator,Data Import,2,4,166,224,structural_h2,False,False,SQL Imports and Halo Integrator > Section 2
halo_2702c12a_003_d7dda6689c6b,https://usehalo.com/guide/sql-imports-and-halo-integrator/,SQL Imports and Halo Integrator,Data Import,3,4,166,224,structural_h2,False,False,SQL Imports and Halo Integrator > Section 3
halo_639c7d83_000_389e0cadaa0d,https://usehalo.com/guide/internal-conversations/,Internal Conversations,Tickets,0,6,136,183,structural_h2,False,False,Internal Conversations
halo_639c7d83_001_928309c3dcfb,https://usehalo.com/guide/internal-conversations/,Internal Conversations,Tickets,1,6,236,318,structural_h2,False,False,Internal Conversations > Section 1
halo_639c7d83_002_2e45e027d2bb,https://usehalo.com/guide/internal-conversations/,Internal Conversations,Tickets,2,6,236,318,structural_h2,False,False,Internal Conversations > Section 2
halo_639c7d83_003_37cce9f07195,https://usehalo.com/guide/internal-conversations/,Internal Conversations,Tickets,3,6,236,318,structural_h2,False,False,Internal Conversations > Section 3
halo_639c7d83_004_0f2260dd340b,https://usehalo.com/guide/internal-conversations/,Internal Conversations,Tickets,4,6,236,318,structural_h2,False,False,Internal Conversations > Section 4
halo_639c7d83_005_5c6aa2ff423b,https://usehalo.com/guide/internal-conversations/,Internal Conversations,Tickets,5,6,236,318,structural_h2,False,False,Internal Conversations > Section 5
halo_5763ebbc_000_ae8fbe5ce374,https://usehalo.com/guide/custom-fields-creation-and-validation/,Custom Fields Creation and Validation,Configuration,0,3,72,97,structural_h2,False,False,Custom Fields Creation and Validation
halo_5763ebbc_001_f5c957cd122e,https://usehalo.com/guide/custom-fields-creation-and-validation/,Custom Fields Creation and Validation,Configuration,1,3,284,383,structural_h2,False,False,Custom Fields Creation and Validation > Section 1
